customer_id,city,age,gender,tenure_months,plan_type,contract,monthly_charges,total_charges,support_calls,payment_method,has_broadband,has_streaming,churned
C11682,Hyderabad,70,M,22,Standard,Month-to-month,654.0,14039.0,1,UPI,False,False,False
C16094,Pune,47,F,24,Basic,Month-to-month,686.0,15946.0,1,Card,True,False,False
C11860,Hyderabad,23,F,40,Standard,One year,1254.0,49817.0,1,UPI,True,True,False
C12701,Chennai,56,M,6,Premium,One year,1334.0,7858.0,2,Card,False,True,False
C12704,Chennai,22,M,22,Premium,Month-to-month,1647.0,35166.0,1,Cash,True,True,False
C10867,Hyderabad,66,M,12,Basic,One year,671.0,7869.0,1,Card,True,False,False
C10348,Bengaluru,60,F,45,Standard,Two year,711.0,31887.0,2,UPI,False,False,False
C10847,Kochi,34,M,10,Standard,Month-to-month,1089.0,9534.0,3,UPI,True,True,False
C15187,Chennai,50,F,61,Premium,One year,1471.0,88610.0,0,Card,True,False,False
C15539,Chennai,25,M,39,Basic,Month-to-month,434.0,16237.0,0,Bank transfer,False,False,False
C16734,Pune,74,M,58,Basic,One year,594.0,34363.0,0,Cash,False,True,False
C10138,Hyderabad,24,M,10,Basic,Month-to-month,391.0,3748.0,0,Card,False,False,False
C10325,Pune,60,F,10,Basic,Month-to-month,750.0,7226.0,1,Cash,True,False,False
C14649,Pune,22,F,43,Premium,Two year,1221.0,52254.0,0,UPI,False,False,False
C10053,Chennai,21,F,14,Basic,Month-to-month,738.0,9991.0,2,Cash,True,False,False
C15313,Bengaluru,46,M,42,Standard,One year,685.0,28280.0,1,Bank transfer,False,False,False
C16497,Bengaluru,29,M,58,Standard,Two year,1082.0,61102.0,1,UPI,True,True,False
C15374,Bengaluru,35,M,23,Standard,Two year,1111.0,25105.0,2,Cash,True,True,True
C14348,Hyderabad,42,M,29,Premium,Month-to-month,1352.0,39133.0,0,UPI,False,True,False
C16338,Hyderabad,38,F,5,Standard,Month-to-month,757.0,3773.0,0,Bank transfer,False,False,False
C12686,Kochi,25,F,56,Standard,One year,820.0,44142.0,0,Cash,False,True,False
C12375,Hyderabad,59,F,28,Standard,Month-to-month,1015.0,27149.0,1,Cash,True,False,True
C11433,Chennai,71,F,19,Basic,One year,825.0,15015.0,3,Cash,True,True,False
C12147,Bengaluru,67,F,52,Premium,One year,1185.0,58643.0,1,Cash,False,False,False
C12376,Hyderabad,55,F,61,Basic,One year,528.0,32208.0,1,Cash,False,True,False
C12393,Bengaluru,66,F,35,Standard,Month-to-month,660.0,22305.0,2,Cash,False,False,False
C11538,Pune,26,M,19,Basic,Month-to-month,832.0,15196.0,1,UPI,True,True,False
C10999,Hyderabad,19,M,6,Premium,Month-to-month,1647.0,9467.0,0,Bank transfer,True,True,False
C15513,Hyderabad,63,M,18,Basic,Month-to-month,722.0,12889.0,0,Card,True,False,False
C10314,Bengaluru,26,F,5,Basic,Month-to-month,381.0,1866.0,3,UPI,False,False,True
C11163,Kochi,53,M,53,Premium,Two year,1388.0,70758.0,0,UPI,False,True,False
C14823,Bengaluru,30,M,20,Basic,Two year,747.0,14312.0,1,Card,True,False,False
C13332,Pune,68,F,20,Standard,One year,804.0,15876.0,0,UPI,False,True,False
C13447,Chennai,22,M,36,Standard,Two year,887.0,31870.0,1,Bank transfer,False,True,False
C16590,Chennai,71,M,28,Premium,Two year,1490.0,41204.0,0,Bank transfer,True,False,False
C16744,Chennai,18,M,38,Basic,Month-to-month,857.0,31002.0,0,UPI,True,True,True
C12980,Kochi,70,F,17,Basic,Two year,375.0,6366.0,0,UPI,False,False,False
C15669,Chennai,49,F,62,Basic,Two year,793.0,46968.0,3,Card,True,True,False
C11579,Bengaluru,37,M,28,Standard,Month-to-month,1109.0,30167.0,1,UPI,True,True,False
C16515,Hyderabad,68,F,70,Basic,One year,903.0,60238.0,4,UPI,True,True,False
C12886,Bengaluru,25,F,43,Basic,Two year,719.0,30772.0,0,UPI,True,False,False
C10182,Hyderabad,73,M,55,Basic,Two year,581.0,30658.0,2,Card,False,True,False
C12422,Pune,45,M,14,Basic,Two year,526.0,7236.0,1,Card,False,True,False
C15859,Hyderabad,40,F,24,Basic,Two year,680.0,15844.0,1,UPI,True,False,False
C15130,Chennai,49,F,6,Basic,Month-to-month,668.0,3927.0,1,Cash,True,False,False
C16245,Chennai,27,M,8,Basic,Two year,787.0,6279.0,1,Bank transfer,True,True,False
C14885,Chennai,56,M,13,Basic,Month-to-month,801.0,9980.0,1,Card,True,True,False
C14453,Chennai,70,M,55,Basic,One year,709.0,37058.0,3,UPI,True,False,False
C10941,Pune,61,M,46,Basic,One year,826.0,36918.0,1,Card,True,True,False
C14268,Pune,51,F,43,Basic,Two year,489.0,20580.0,2,Cash,False,True,False
C12421,Pune,53,M,71,Premium,Two year,1195.0,81095.0,1,UPI,False,False,False
C13641,Hyderabad,62,M,57,Premium,Two year,1200.0,67317.0,0,Card,False,False,False
C12535,Chennai,52,F,13,Standard,One year,1043.0,12934.0,0,Card,True,False,False
C12844,Hyderabad,70,F,30,Standard,Month-to-month,1125.0,33100.0,2,Cash,True,True,False
C12276,Kochi,47,M,53,Basic,Two year,803.0,41249.0,0,Card,True,True,False
C13417,Chennai,74,M,7,Basic,Two year,389.0,2603.0,0,UPI,False,False,False
C14509,Kochi,37,F,33,Standard,Month-to-month,642.0,20756.0,1,Cash,False,False,False
C10593,Pune,64,F,38,Standard,Month-to-month,1021.0,37627.0,1,Card,True,False,False
C10469,Pune,23,F,25,Premium,One year,1683.0,41340.0,1,Card,True,True,False
C14821,Chennai,45,M,27,Premium,Month-to-month,1600.0,42619.0,2,Cash,True,True,False
C14887,Kochi,44,M,22,Basic,Month-to-month,524.0,11008.0,4,Cash,False,True,False
C16893,Chennai,72,M,18,Basic,Two year,693.0,12181.0,2,UPI,True,False,False
C12369,Chennai,45,M,26,Standard,Month-to-month,1132.0,29374.0,3,Card,True,True,False
C16362,Bengaluru,32,M,31,Standard,Month-to-month,1099.0,33771.0,1,Cash,True,True,False
C12396,Bengaluru,70,M,12,Standard,Month-to-month,974.0,11257.0,0,Bank transfer,True,False,False
C13739,Hyderabad,21,F,36,Premium,Month-to-month,1537.0,52654.0,1,Card,True,False,False
C13468,Bengaluru,29,M,30,Standard,One year,717.0,21097.0,3,UPI,False,False,False
C12273,Bengaluru,34,M,35,Standard,Month-to-month,997.0,34104.0,2,Card,True,False,False
C15743,Hyderabad,59,F,31,Basic,Month-to-month,346.0,10551.0,2,UPI,False,False,False
C12955,Bengaluru,52,F,25,Basic,Month-to-month,369.0,9054.0,2,Cash,False,False,True
C15962,Bengaluru,42,M,35,Basic,Month-to-month,625.0,20875.0,1,Cash,False,True,False
C10164,Hyderabad,30,M,65,Basic,One year,336.0,21055.0,0,UPI,False,False,False
C11484,Kochi,47,M,27,Standard,Month-to-month,925.0,24975.0,0,Card,True,False,False
C14346,Bengaluru,48,F,22,Basic,Month-to-month,601.0,13129.0,1,Card,False,True,True
C15180,Hyderabad,32,M,38,Standard,Month-to-month,823.0,31438.0,1,Card,False,True,False
C14734,Hyderabad,35,M,19,Standard,Month-to-month,869.0,16092.0,2,Card,False,True,False
C14495,Hyderabad,74,F,15,Standard,Month-to-month,1051.0,15380.0,1,UPI,True,False,False
C14897,Kochi,47,F,37,Premium,Month-to-month,1526.0,55191.0,2,UPI,True,False,False
C11968,Hyderabad,73,F,38,Premium,Month-to-month,1495.0,54369.0,0,Bank transfer,True,False,False
C16528,Hyderabad,57,F,19,Basic,Month-to-month,659.0,12043.0,0,UPI,True,False,False
C14124,Chennai,64,M,6,Basic,Month-to-month,735.0,4342.0,2,Card,True,False,True
C14737,Chennai,59,F,32,Standard,Month-to-month,989.0,31526.0,1,UPI,True,False,True
C13293,Bengaluru,25,M,71,Basic,Two year,665.0,46672.0,2,Card,True,False,False
C15022,Bengaluru,24,M,35,Basic,Two year,823.0,27901.0,0,Card,True,True,False
C12243,Chennai,52,M,36,Standard,Month-to-month,1126.0,40333.0,1,UPI,True,True,False
C16390,Hyderabad,19,M,39,Basic,Month-to-month,645.0,24188.0,0,UPI,True,False,False
C11060,Kochi,32,F,23,Standard,One year,666.0,15027.0,2,UPI,False,False,False
C14547,Bengaluru,23,F,51,Standard,One year,964.0,47572.0,1,Bank transfer,True,False,False
C12427,Hyderabad,21,F,44,Basic,One year,505.0,21161.0,2,Card,False,False,False
C12762,Hyderabad,30,F,19,Premium,Month-to-month,1146.0,21354.0,1,UPI,False,False,False
C12174,Bengaluru,24,M,11,Premium,Month-to-month,1354.0,14894.0,1,Bank transfer,False,True,False
C12226,Hyderabad,65,F,58,Basic,Two year,564.0,31289.0,2,Card,False,True,False
C13419,Hyderabad,35,M,51,Standard,One year,1108.0,54074.0,3,Card,True,True,False
C11931,Pune,70,F,6,Basic,Month-to-month,358.0,2142.0,0,Bank transfer,False,False,True
C11824,Hyderabad,38,M,18,Premium,One year,1498.0,25932.0,0,Bank transfer,True,False,False
C13663,Chennai,63,M,22,Basic,Month-to-month,386.0,8469.0,1,Card,False,False,False
C16815,Chennai,28,M,26,Standard,Month-to-month,1203.0,30401.0,1,Card,True,True,False
C13329,Bengaluru,24,F,54,Premium,Two year,1231.0,63949.0,0,UPI,False,False,False
C14475,Hyderabad,20,M,22,Basic,Month-to-month,367.0,7877.0,3,UPI,False,False,True
C14631,Chennai,49,M,22,Premium,Month-to-month,1655.0,35325.0,0,Cash,True,True,False
C11761,Bengaluru,32,F,25,Standard,Month-to-month,625.0,15593.0,0,Cash,False,False,False
C11574,Kochi,43,M,64,Standard,One year,1042.0,64224.0,2,UPI,True,False,False
C14447,Hyderabad,73,F,69,Standard,Two year,1007.0,66950.0,3,UPI,True,False,False
C14389,Bengaluru,45,F,8,Standard,Month-to-month,681.0,5260.0,1,UPI,False,False,True
C15997,Chennai,50,M,10,Basic,Month-to-month,526.0,5171.0,0,Bank transfer,False,True,False
C15264,Hyderabad,18,F,37,Standard,One year,1007.0,37084.0,0,UPI,True,False,False
C11115,Bengaluru,33,F,12,Basic,One year,321.0,3677.0,1,Cash,False,False,False
C16250,Hyderabad,49,M,6,Basic,Two year,698.0,4046.0,1,UPI,True,False,False
C13070,Hyderabad,50,F,35,Basic,Month-to-month,793.0,27312.0,2,Card,True,True,True
C13662,Chennai,27,F,26,Basic,One year,881.0,21943.0,2,Card,True,True,False
C16184,Pune,32,M,33,Premium,Two year,1704.0,56134.0,2,Bank transfer,True,True,False
C11227,Hyderabad,19,F,9,Basic,Month-to-month,441.0,3803.0,1,UPI,False,False,True
C14186,Bengaluru,38,F,28,Basic,One year,716.0,19811.0,2,UPI,True,False,False
C15055,Pune,61,F,11,Basic,One year,763.0,8016.0,1,UPI,True,False,False
C13206,Hyderabad,63,M,3,Standard,Month-to-month,1003.0,2986.0,3,UPI,True,False,True
C12571,Bengaluru,64,F,35,Standard,Two year,683.0,23208.0,1,UPI,False,False,False
C10000,Bengaluru,27,M,26,Standard,Two year,849.0,22026.0,1,Bank transfer,False,True,False
C11645,Hyderabad,27,M,25,Standard,Month-to-month,1044.0,25958.0,2,UPI,True,False,True
C13497,Chennai,58,M,21,Standard,Two year,838.0,16720.0,0,UPI,False,True,False
C10682,Bengaluru,39,M,12,Premium,Two year,1497.0,17683.0,0,Cash,True,False,False
C16305,Chennai,48,M,29,Premium,Two year,1508.0,43301.0,1,Card,True,False,False
C10381,Chennai,57,F,7,Basic,Month-to-month,405.0,2813.0,2,UPI,False,False,False
C11491,Pune,38,F,12,Premium,Month-to-month,1468.0,17495.0,0,Cash,True,False,False
C15468,Pune,21,F,2,Basic,Month-to-month,769.0,1507.0,2,Card,True,False,True
C14041,Bengaluru,57,M,13,Standard,Month-to-month,999.0,12802.0,1,UPI,True,False,False
C15347,Hyderabad,67,M,35,Basic,Month-to-month,848.0,28796.0,0,Cash,True,True,True
C14722,Kochi,53,M,31,Premium,One year,1241.0,36973.0,1,Cash,False,False,False
C15011,Kochi,44,F,6,Standard,Month-to-month,1179.0,6925.0,0,Card,True,True,True
C10704,Pune,31,M,9,Standard,Month-to-month,1149.0,9846.0,3,Cash,True,True,True
C16211,Chennai,42,M,9,Standard,Month-to-month,668.0,5873.0,3,Card,False,False,False
C10618,Hyderabad,39,M,19,Standard,Two year,1029.0,18738.0,2,UPI,True,False,False
C16048,Kochi,25,F,17,Standard,One year,696.0,11525.0,1,UPI,False,False,False
C11644,Pune,30,F,31,Premium,Month-to-month,1411.0,42018.0,2,Bank transfer,False,True,False
C11509,Chennai,18,M,6,Basic,One year,446.0,2661.0,3,Card,False,False,False
C15517,Bengaluru,22,F,65,Premium,Two year,1484.0,94239.0,1,UPI,True,False,False
C14415,Chennai,40,F,70,Standard,One year,872.0,59311.0,1,Card,False,True,False
C10223,Hyderabad,53,M,23,Standard,Month-to-month,999.0,22504.0,0,UPI,True,False,False
C16536,Hyderabad,29,F,2,Standard,Month-to-month,672.0,1313.0,2,UPI,False,False,False
C14309,Bengaluru,74,F,50,Standard,One year,968.0,47891.0,1,Cash,True,False,False
C10572,Chennai,53,F,25,Standard,Month-to-month,1129.0,26904.0,1,UPI,True,True,False
C13592,Hyderabad,32,M,62,Premium,Two year,1549.0,91712.0,1,UPI,True,False,False
C10077,Bengaluru,36,M,61,Standard,One year,1115.0,65696.0,2,Card,True,True,False
C16219,Bengaluru,29,M,31,Standard,Month-to-month,744.0,22277.0,1,UPI,False,False,True
C11024,Hyderabad,62,M,59,Basic,Two year,522.0,30227.0,2,UPI,False,True,False
C15508,Pune,43,M,33,Standard,Two year,944.0,30560.0,3,Bank transfer,True,False,False
C10439,Hyderabad,51,F,34,Premium,One year,1140.0,37490.0,2,Cash,False,False,False
C16628,Bengaluru,21,M,50,Standard,One year,678.0,33163.0,1,UPI,False,False,False
C12684,Hyderabad,36,F,53,Basic,One year,580.0,30258.0,0,UPI,False,True,False
C13505,Chennai,32,F,48,Standard,One year,1142.0,53244.0,2,Bank transfer,True,True,False
C10342,Chennai,27,M,18,Premium,Month-to-month,1580.0,27619.0,1,UPI,True,False,True
C15128,Chennai,22,M,38,Standard,Month-to-month,1197.0,45393.0,0,UPI,True,True,False
C10474,Hyderabad,19,M,26,Standard,Two year,1068.0,26941.0,2,Card,True,False,False
C13623,Bengaluru,71,M,31,Standard,Month-to-month,699.0,21258.0,1,UPI,False,False,False
C12345,Kochi,72,F,18,Standard,One year,979.0,17029.0,1,UPI,True,False,False
C12593,Chennai,28,M,26,Standard,Month-to-month,1177.0,29726.0,2,UPI,True,True,True
C12591,Bengaluru,34,M,10,Basic,Month-to-month,759.0,7557.0,2,UPI,True,False,False
C16687,Chennai,36,F,44,Premium,Two year,1265.0,53406.0,0,Card,False,False,False
C13886,Chennai,24,F,59,Standard,One year,954.0,55822.0,2,Card,True,False,False
C12642,Kochi,60,F,20,Basic,Month-to-month,687.0,13422.0,1,UPI,True,False,False
C11858,Pune,19,M,64,Standard,Two year,783.0,47857.0,0,Card,False,True,False
C12860,Hyderabad,58,M,24,Standard,Month-to-month,1134.0,26798.0,1,UPI,True,True,False
C10490,Pune,74,M,7,Premium,Month-to-month,1209.0,8330.0,2,Card,False,False,True
C16414,Pune,35,F,25,Premium,Month-to-month,1197.0,28847.0,1,UPI,False,False,False
C13680,Bengaluru,35,F,21,Premium,Month-to-month,1183.0,23930.0,0,UPI,False,False,True
C16235,Hyderabad,18,F,36,Basic,Month-to-month,649.0,22834.0,0,UPI,True,False,False
C10373,Hyderabad,23,F,16,Premium,Month-to-month,1390.0,22052.0,0,Card,False,True,False
C12442,Bengaluru,74,M,1,Standard,Month-to-month,988.0,986.0,2,Cash,True,False,True
C15027,Pune,40,M,38,Premium,One year,1167.0,43230.0,1,Bank transfer,False,False,False
C10685,Hyderabad,58,F,12,Basic,Two year,524.0,6234.0,0,Card,False,True,False
C16748,Bengaluru,73,M,8,Standard,Two year,675.0,5134.0,1,UPI,False,False,False
C10254,Hyderabad,32,F,4,Basic,Month-to-month,847.0,3356.0,2,UPI,True,True,False
C16167,Bengaluru,32,F,27,Standard,One year,1165.0,30144.0,2,Card,True,True,False
C10001,Chennai,45,M,6,Basic,Month-to-month,458.0,2721.0,3,Card,False,False,True
C16948,Chennai,41,M,30,Basic,Two year,667.0,20010.0,3,Bank transfer,True,False,False
C11874,Chennai,49,F,38,Standard,Month-to-month,680.0,24895.0,1,Bank transfer,False,False,False
C16445,Hyderabad,18,F,1,Premium,Month-to-month,1488.0,1450.0,2,Card,True,False,True
C12456,Chennai,27,M,23,Basic,One year,454.0,10054.0,0,UPI,False,False,False
C11222,Hyderabad,19,M,71,Standard,One year,814.0,55015.0,2,Card,False,True,False
C13731,Hyderabad,61,M,36,Basic,One year,715.0,24835.0,4,Cash,True,False,False
C10295,Hyderabad,70,M,28,Standard,Month-to-month,1100.0,30176.0,0,Card,True,True,False
C10709,Chennai,59,M,39,Premium,Two year,1175.0,45693.0,1,UPI,False,False,False
C12059,Chennai,33,F,30,Basic,Month-to-month,651.0,18829.0,2,UPI,True,False,False
C14736,Hyderabad,72,F,20,Premium,Month-to-month,1388.0,27383.0,0,Card,False,True,True
C16691,Pune,69,M,38,Standard,Month-to-month,1022.0,38647.0,2,UPI,True,False,False
C15963,Hyderabad,59,M,52,Standard,Two year,969.0,50147.0,4,UPI,True,False,False
C15429,Hyderabad,33,M,50,Standard,Two year,853.0,41743.0,4,Card,False,True,False
C13495,Chennai,60,M,25,Standard,Month-to-month,1066.0,25382.0,0,Card,True,False,False
C12329,Hyderabad,62,M,1,Basic,Month-to-month,708.0,675.0,2,Bank transfer,True,False,False
C15832,Chennai,28,F,31,Premium,Two year,1673.0,50836.0,4,Cash,True,True,False
C12994,Bengaluru,51,M,20,Basic,Month-to-month,707.0,13829.0,1,UPI,True,False,False
C16609,Chennai,64,F,16,Standard,Month-to-month,658.0,10291.0,1,Card,False,False,False
C15934,Chennai,30,M,2,Basic,Month-to-month,702.0,1344.0,0,Card,True,False,True
C12970,Bengaluru,35,F,13,Standard,One year,721.0,9294.0,0,Cash,False,False,True
C12666,Pune,44,F,24,Basic,Month-to-month,637.0,14754.0,1,Bank transfer,True,False,True
C16137,Bengaluru,32,M,17,Standard,Month-to-month,973.0,16117.0,0,Cash,True,False,False
C11862,Hyderabad,33,M,32,Basic,One year,539.0,16403.0,1,Card,False,True,False
C11942,Hyderabad,19,M,2,Basic,Month-to-month,531.0,1037.0,0,UPI,False,True,True
C11351,Pune,42,M,59,Standard,Two year,963.0,56401.0,4,Cash,True,False,False
C15606,Bengaluru,42,M,23,Premium,One year,1592.0,35584.0,3,Cash,True,True,False
C15697,Hyderabad,35,M,21,Basic,Month-to-month,892.0,18585.0,2,UPI,True,True,True
C10189,Hyderabad,62,F,3,Basic,Month-to-month,583.0,1683.0,1,Bank transfer,False,True,False
C13594,Hyderabad,31,F,45,Basic,One year,669.0,29514.0,1,Cash,True,False,False
C16348,Bengaluru,28,F,30,Basic,Month-to-month,399.0,11744.0,2,UPI,False,False,True
C11372,Bengaluru,50,M,4,Basic,Month-to-month,683.0,2595.0,2,Card,True,False,False
C11295,Bengaluru,19,M,17,Basic,One year,826.0,13453.0,0,Card,True,True,False
C12485,Pune,49,F,20,Basic,Month-to-month,846.0,16717.0,2,Cash,True,True,True
C10555,Hyderabad,52,M,6,Standard,Month-to-month,971.0,5751.0,1,UPI,True,False,False
C15935,Pune,47,M,69,Basic,One year,343.0,23584.0,0,Bank transfer,False,False,False
C11110,Kochi,33,F,14,Standard,Month-to-month,1146.0,16044.0,1,Cash,True,True,True
C11188,Bengaluru,37,M,20,Standard,One year,962.0,18616.0,0,Card,True,False,False
C15987,Hyderabad,48,F,28,Premium,Month-to-month,1672.0,45841.0,1,UPI,True,True,False
C13719,Pune,73,F,46,Standard,One year,737.0,33146.0,1,UPI,False,False,False
C15216,Bengaluru,20,F,14,Standard,Month-to-month,1112.0,15226.0,2,Card,True,True,False
C13627,Hyderabad,68,F,40,Basic,One year,402.0,15923.0,1,Cash,False,False,True
C14793,Hyderabad,50,F,16,Standard,Month-to-month,946.0,14795.0,2,UPI,True,False,False
C11217,Chennai,51,F,9,Basic,Month-to-month,815.0,7031.0,3,UPI,True,True,True
C15981,Hyderabad,52,M,13,Premium,Two year,1182.0,14974.0,1,UPI,False,False,False
C13827,Bengaluru,62,M,68,Standard,One year,987.0,66701.0,1,Bank transfer,True,False,False
C10987,Chennai,73,M,24,Basic,Month-to-month,809.0,19232.0,1,Bank transfer,True,True,False
C14422,Pune,37,M,9,Standard,Month-to-month,1145.0,9896.0,0,Card,True,True,False
C12047,Hyderabad,65,M,29,Premium,Two year,1474.0,40993.0,2,UPI,True,False,False
C15275,Chennai,44,M,16,Basic,Month-to-month,715.0,11020.0,1,UPI,True,False,False
C11707,Chennai,26,F,27,Standard,Month-to-month,1021.0,27141.0,2,Bank transfer,True,False,True
C15650,Bengaluru,47,F,48,Basic,One year,410.0,18856.0,1,Bank transfer,False,False,False
C10667,Hyderabad,64,F,22,Premium,Month-to-month,1556.0,34163.0,0,UPI,True,False,False
C14969,Hyderabad,25,M,30,Basic,Month-to-month,399.0,11816.0,2,Bank transfer,False,False,True
C12423,Pune,21,F,69,Basic,One year,715.0,47969.0,2,Card,True,False,False
C10056,Pune,63,M,65,Basic,One year,854.0,53352.0,1,UPI,True,True,False
C13694,Hyderabad,48,F,28,Premium,One year,1657.0,44794.0,3,Card,True,True,False
C11053,Chennai,22,F,14,Basic,Month-to-month,433.0,5777.0,2,UPI,False,False,True
C12528,Bengaluru,72,M,23,Basic,Month-to-month,711.0,16060.0,0,Card,True,False,False
C13034,Hyderabad,43,F,20,Basic,Month-to-month,721.0,14416.0,1,Bank transfer,True,False,True
C15598,Pune,45,F,13,Basic,One year,584.0,7518.0,0,Bank transfer,False,True,False
C13420,Bengaluru,20,F,27,Premium,Two year,1612.0,42112.0,0,UPI,True,True,False
C14093,Kochi,34,M,24,Premium,Month-to-month,1496.0,35836.0,1,Cash,True,False,True
C10703,Bengaluru,47,F,26,Basic,Two year,525.0,13606.0,0,UPI,False,True,False
C12768,Chennai,66,M,21,Basic,Month-to-month,671.0,14091.0,2,UPI,True,False,False
C13557,Bengaluru,55,F,38,Standard,Month-to-month,1138.0,42327.0,1,Bank transfer,True,True,False
C10016,Bengaluru,56,F,40,Standard,Two year,1044.0,41026.0,0,UPI,True,False,False
C15530,Hyderabad,21,F,7,Standard,One year,977.0,6627.0,0,Card,True,False,False
C16123,Bengaluru,33,F,16,Basic,Month-to-month,393.0,6015.0,1,Cash,False,False,False
C10134,Chennai,22,M,35,Standard,Month-to-month,673.0,23476.0,3,UPI,False,False,True
C14097,Hyderabad,58,F,16,Standard,Month-to-month,1111.0,17776.0,1,Card,True,True,False
C10437,Hyderabad,65,F,25,Basic,Two year,578.0,13830.0,2,UPI,False,True,False
C13634,Bengaluru,69,M,23,Standard,Month-to-month,1171.0,25952.0,2,UPI,True,True,False
C16873,Hyderabad,66,M,18,Standard,Month-to-month,757.0,13545.0,1,UPI,False,False,True
C16864,Bengaluru,68,M,38,Standard,Month-to-month,992.0,36553.0,2,UPI,True,False,False
C13758,Hyderabad,56,F,25,Standard,One year,964.0,23004.0,1,UPI,True,False,False
C10444,Hyderabad,54,M,35,Basic,Month-to-month,723.0,25300.0,1,Bank transfer,True,False,False
C12566,Hyderabad,61,F,19,Standard,Two year,695.0,13137.0,0,Card,False,False,False
C13239,Bengaluru,63,M,35,Premium,One year,1629.0,55830.0,1,Bank transfer,True,True,False
C12747,Hyderabad,40,F,37,Basic,One year,878.0,30967.0,2,UPI,True,True,False
C15441,Bengaluru,60,F,25,Basic,Two year,735.0,17601.0,1,Card,True,False,False
C14663,Chennai,69,M,53,Premium,Two year,1504.0,76795.0,1,Card,True,False,False
C12256,Chennai,26,M,15,Standard,Month-to-month,839.0,12439.0,1,Card,False,True,True
C11191,Kochi,41,M,53,Premium,Two year,1503.0,77845.0,4,Card,True,False,False
C11086,Chennai,45,F,4,Premium,Month-to-month,1236.0,4884.0,1,UPI,False,False,True
C10425,Pune,25,M,35,Premium,Month-to-month,1672.0,56252.0,1,Card,True,True,False
C13982,Kochi,40,F,48,Basic,One year,464.0,21819.0,3,Cash,False,False,False
C11113,Bengaluru,61,M,26,Basic,Month-to-month,659.0,16884.0,1,Card,True,False,False
C10274,Bengaluru,28,M,14,Premium,Month-to-month,1701.0,23249.0,1,UPI,True,True,False
C16201,Chennai,53,F,4,Basic,Month-to-month,692.0,2751.0,0,UPI,True,False,False
C11180,Pune,52,F,26,Basic,Month-to-month,332.0,8331.0,1,Card,False,False,False
C15561,Pune,31,F,61,Basic,One year,842.0,51032.0,3,Bank transfer,True,True,False
C13666,Kochi,38,F,30,Standard,Month-to-month,1132.0,32763.0,0,Bank transfer,True,True,False
C12523,Bengaluru,72,M,35,Standard,Month-to-month,1195.0,41825.0,1,UPI,True,True,True
C15794,Kochi,20,M,9,Premium,Month-to-month,1532.0,13361.0,0,Bank transfer,True,False,False
C13064,Hyderabad,57,M,7,Premium,Month-to-month,1496.0,10357.0,1,Bank transfer,True,False,True
C13624,Bengaluru,69,F,34,Basic,Two year,641.0,21047.0,2,Cash,True,False,False
C11535,Hyderabad,28,M,30,Premium,One year,1125.0,33408.0,1,Bank transfer,False,False,False
C13817,Hyderabad,52,M,34,Basic,Month-to-month,525.0,17157.0,1,UPI,False,True,True
C15103,Kochi,20,M,21,Standard,Month-to-month,817.0,16749.0,1,Cash,False,True,False
C16939,Kochi,21,F,6,Premium,One year,1138.0,6813.0,2,Cash,False,False,False
C12695,Kochi,45,M,50,Basic,One year,422.0,20914.0,3,Card,False,False,False
C13835,Bengaluru,23,M,24,Premium,Month-to-month,1655.0,38608.0,1,Bank transfer,True,True,False
C15250,Pune,23,F,44,Standard,One year,1028.0,44285.0,0,UPI,True,False,False
C15339,Bengaluru,66,M,48,Standard,One year,725.0,33497.0,0,Card,False,False,False
C13895,Pune,69,F,20,Premium,Month-to-month,1510.0,28793.0,0,Card,True,False,False
C16139,Hyderabad,57,M,71,Basic,One year,539.0,37515.0,2,Card,False,True,False
C10870,Chennai,19,M,25,Premium,Month-to-month,1660.0,40411.0,1,Card,True,True,False
C15593,Bengaluru,28,M,22,Standard,Month-to-month,734.0,15373.0,0,Bank transfer,False,False,False
C15233,Hyderabad,55,F,62,Standard,Two year,856.0,50697.0,2,Card,False,True,False
C14961,Chennai,29,M,37,Basic,Month-to-month,847.0,29960.0,2,UPI,True,True,False
C10767,Pune,52,M,38,Standard,Month-to-month,850.0,30985.0,0,Cash,False,True,False
C11953,Hyderabad,52,M,60,Standard,One year,1015.0,58954.0,4,Card,True,False,False
C16852,Hyderabad,47,M,29,Premium,Two year,1124.0,31129.0,0,Bank transfer,False,False,False
C12237,Hyderabad,43,F,33,Premium,Month-to-month,1498.0,48113.0,1,UPI,True,False,False
C11204,Bengaluru,45,F,5,Basic,Month-to-month,650.0,3231.0,1,Card,True,False,False
C14275,Chennai,61,M,34,Basic,Month-to-month,845.0,27988.0,1,Card,True,True,False
C16885,Chennai,20,F,16,Basic,Month-to-month,851.0,13194.0,2,Cash,True,True,False
C11121,Hyderabad,58,F,16,Standard,Month-to-month,1214.0,19156.0,2,UPI,True,True,False
C15874,Hyderabad,32,M,12,Standard,Month-to-month,693.0,8005.0,2,Card,False,False,True
C12902,Hyderabad,24,M,20,Basic,Month-to-month,722.0,14163.0,3,Card,True,False,False
C11961,Hyderabad,63,M,13,Basic,Month-to-month,658.0,8184.0,2,Cash,True,False,False
C16803,Pune,71,F,9,Standard,One year,854.0,7657.0,2,Cash,False,True,False
C13473,Chennai,69,F,39,Standard,One year,662.0,24727.0,3,Cash,False,False,False
C13776,Hyderabad,22,F,19,Premium,One year,1553.0,28759.0,2,Card,True,False,False
